A,B,M,N,K,geomTerm,distAB,distMN,centroidSep
2,6,5,9,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
2,6,5,12,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
2,6,7,10,-62.8318530717959,-0.1,8.66025403784439,5,4.33012701892219
2,6,7,13,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
2,6,10,14,-257.432628928405,-0.0244071053981545,8.66025403784439,5,7.5
2,6,10,19,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
2,6,10,20,83.1187288206608,0.0755928946018454,8.66025403784439,5,8.66025403784439
2,6,13,18,257.432628928405,0.0244071053981545,8.66025403784439,5,7.5
2,6,13,19,-62.8318530717959,-0.1,8.66025403784439,5,6.61437827766148
2,6,13,31,-83.1187288206608,-0.0755928946018455,8.66025403784439,5,8.66025403784439
2,7,1,3,-74.3308802673602,-0.0845299461620748,5,5,5
2,7,1,4,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,7,1,5,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,7,1,6,74.3308802673602,0.0845299461620748,5,5,5
